Record_ID,Year,District,Crop,Season,Soil_Type,Irrigation_Type,Land_Area_Acres,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labour_Cost_INR,Irrigation_Cost_INR,Other_Cost_INR,Expected_Yield_kg,Market_Price_INR_per_kg,Total_Cost_INR,Expected_Revenue_INR,Profit_INR
3921,2020,Nashik,Rice,Kharif,Alluvial,Rainfed,9.45,672.9,24.1,56.3,7.01,34793.09,59354.35,29498.57,85000.21,29151.06,20978.11,24191.53,36.44,258775.38,881600.05,622824.67
3922,2020,Kolhapur,Soybean,Kharif,Red,Borewell,6.78,1610.4,24.0,73.3,6.83,20379.29,24747.3,11421.71,29585.68,10626.38,10218.94,8594.53,39.74,106979.3,341559.74,234580.43
3923,2019,Ahmednagar,Maize,Kharif,Red,Drip,2.62,626.3,23.4,41.9,6.85,6568.31,13094.2,4546.71,17638.09,6627.29,4108.44,8095.69,24.2,52583.03,195897.19,143314.16
3924,2021,Aurangabad,Cotton,Kharif,Red,Canal,5.9,390.3,27.3,58.8,7.91,27564.99,40204.31,22880.27,50507.83,33001.3,18834.87,3104.87,68.13,192993.58,211522.83,18529.25
3925,2024,Satara,Tomato,Rabi,Black,Rainfed,9.16,838.8,25.6,73.7,7.03,48044.4,74902.63,41316.26,113791.65,45936.96,29805.02,87151.65,26.84,353796.92,2339430.74,1985633.82
3926,2024,Satara,Cotton,Kharif,Loamy,Borewell,2.73,905.7,21.3,70.8,6.35,13627.64,18474.67,12133.76,27990.62,15181.17,9031.88,1814.95,70.54,96439.74,128029.88,31590.13
3927,2019,Pune,Tomato,Rabi,Alluvial,Drip,1.14,843.1,23.7,79.7,6.78,4652.85,8630.68,4246.66,10413.99,4792.82,3126.92,12900.13,22.05,35863.91,284422.78,248558.87
3928,2025,Sangli,Cotton,Kharif,Black,Drip,1.75,694.1,26.8,60.9,6.86,9138.64,11662.89,7752.53,20718.99,9133.52,5420.92,1352.25,76.43,63827.49,103354.78,39527.29
3929,2022,Aurangabad,Rice,Kharif,Alluvial,Rainfed,7.94,674.7,27.2,68.3,6.82,25602.44,57935.25,25096.8,73099.19,34272.74,23131.13,22982.91,32.37,239137.55,743969.76,504832.21
3930,2020,Kolhapur,Sugarcane,Annual,Black,Canal,4.94,1475.5,26.3,55.4,6.9,34263.94,39917.82,16723.11,60022.63,29360.24,16716.04,178393.16,3.22,197003.78,574012.0,377008.22
3931,2019,Solapur,Soybean,Kharif,Red,Drip,3.73,605.2,26.3,57.9,7.98,10868.89,13810.5,5915.1,15296.82,5772.36,5045.16,4469.07,42.74,56708.83,191011.32,134302.49
3932,2020,Pune,Onion,Rabi,Red,Canal,0.74,827.7,24.0,56.6,7.27,4005.09,4796.57,2715.96,6676.75,3592.57,1905.64,5616.45,27.63,23692.58,155186.0,131493.42
3933,2021,Sangli,Tomato,Rabi,Red,Borewell,5.71,430.3,27.6,52.2,7.33,26417.41,39319.18,23431.01,57617.13,28195.86,15291.89,44634.1,21.7,190272.49,968478.89,778206.4
3934,2020,Ahmednagar,Onion,Rabi,Red,Drip,1.13,645.5,28.7,53.5,6.78,5653.12,6462.72,3301.6,8254.22,5968.54,3097.17,8890.86,25.04,32737.37,222633.52,189896.14
3935,2019,Satara,Maize,Kharif,Red,Rainfed,4.15,939.0,26.7,70.6,6.9,9869.16,19156.77,9094.83,24427.96,10939.74,6737.53,11897.21,20.62,80225.98,245278.25,165052.26
3936,2022,Solapur,Maize,Kharif,Black,Drip,2.3,380.9,28.7,70.6,5.51,6286.28,13190.82,5771.4,14877.42,6694.28,4668.57,6452.93,21.0,51488.77,135501.29,84012.52
3937,2020,Pune,Soybean,Kharif,Black,Drip,2.5,647.7,23.7,65.0,7.09,7660.4,10252.22,4408.2,12332.99,4102.88,4009.6,3069.4,41.52,42766.29,127454.38,84688.09
3938,2022,Kolhapur,Soybean,Kharif,Loamy,Borewell,9.88,1389.8,22.7,50.2,8.2,34866.15,38015.41,20967.24,46380.02,19019.31,16435.35,11862.41,40.74,175683.49,483286.1,307602.61
3939,2024,Nashik,Rice,Kharif,Loamy,Borewell,6.03,704.0,25.2,68.4,6.19,22036.53,44042.89,17936.48,52651.83,28966.36,15653.3,17352.45,32.57,181287.39,565224.66,383937.27
3940,2022,Pune,Onion,Rabi,Loamy,Drip,7.58,805.4,24.9,69.6,7.14,41114.38,54636.08,28411.03,75082.16,40093.51,21453.31,62070.91,21.87,260790.47,1357783.87,1096993.39
3941,2025,Solapur,Sugarcane,Annual,Alluvial,Drip,9.52,619.0,25.7,66.0,7.1,77306.03,101997.36,35507.24,164500.81,72720.35,43107.25,348249.72,2.89,495139.05,1004784.74,509645.7
3942,2021,Ahmednagar,Wheat,Rabi,Alluvial,Drip,8.47,719.0,23.6,51.2,6.55,22763.8,48741.44,18384.08,63977.72,21449.47,16558.0,23230.46,27.65,191874.5,642418.34,450543.84
3943,2020,Nashik,Wheat,Rabi,Red,Canal,10.91,857.7,20.9,65.7,6.63,29828.07,60375.48,21492.79,75446.4,29644.24,19530.29,28513.13,30.04,236317.27,856663.55,620346.28
3944,2020,Ahmednagar,Sugarcane,Annual,Black,Drip,1.87,707.7,22.5,69.1,6.48,12266.39,15796.15,5967.32,22275.93,12818.72,6626.15,69633.8,3.19,75750.67,222445.38,146694.71
3945,2019,Ahmednagar,Cotton,Kharif,Red,Canal,8.2,636.2,27.6,51.1,6.81,33875.0,45815.27,27245.9,69368.5,35145.6,19597.09,5122.96,71.07,231047.36,364096.76,133049.4
3946,2025,Nashik,Sugarcane,Annual,Black,Rainfed,5.19,529.1,26.7,71.6,6.48,37661.57,55346.15,21386.21,87106.75,43520.52,24074.92,173959.3,3.23,269096.11,561859.57,292763.46
3947,2020,Ahmednagar,Sugarcane,Annual,Red,Canal,1.6,828.4,27.5,51.9,6.35,10008.38,15802.18,5165.63,19744.64,10069.99,5502.2,69315.82,2.96,66293.01,205367.05,139074.04
3948,2019,Solapur,Wheat,Rabi,Loamy,Borewell,1.27,441.6,29.0,61.5,7.36,3151.8,7328.39,2672.32,8915.64,3281.96,2297.89,3303.16,26.12,27648.0,86293.2,58645.2
3949,2024,Aurangabad,Cotton,Kharif,Black,Borewell,8.14,743.8,24.9,49.3,5.57,40030.95,55469.46,34556.19,102222.72,43761.66,24379.08,6075.82,89.08,300420.05,541227.16,240807.1
3950,2025,Solapur,Sugarcane,Annual,Alluvial,Borewell,11.1,478.8,26.3,62.5,7.1,89291.64,116185.0,46143.7,165791.55,93594.7,42365.1,410812.41,3.66,553371.69,1502683.23,949311.54
3951,2021,Ahmednagar,Rice,Kharif,Black,Borewell,11.55,648.6,25.8,62.8,6.74,38622.0,81432.92,31833.8,92325.3,46455.31,29161.85,35470.44,36.1,319831.19,1280536.64,960705.45
3952,2023,Satara,Onion,Rabi,Loamy,Drip,7.98,945.2,24.7,46.9,6.38,44511.36,63411.04,32953.63,85148.21,43193.11,24526.66,59811.36,19.52,293744.0,1167395.29,873651.29
3953,2021,Ahmednagar,Sugarcane,Annual,Black,Drip,0.86,595.9,26.9,57.1,6.3,6043.07,7522.18,2715.78,12306.19,5009.61,2939.16,33265.59,4.0,36535.99,133013.39,96477.4
3954,2023,Solapur,Maize,Kharif,Black,Canal,5.63,471.3,24.0,83.4,6.22,15460.29,30503.07,13680.07,41948.54,17190.53,13445.86,17754.18,23.24,132228.37,412590.46,280362.09
3955,2025,Sangli,Tomato,Rabi,Alluvial,Canal,8.37,470.1,26.6,64.1,6.94,50153.63,78959.9,38259.29,102016.33,47963.54,30370.65,68090.28,23.75,347723.35,1616808.21,1269084.87
3956,2022,Satara,Maize,Kharif,Red,Drip,1.48,1054.7,24.4,54.3,6.69,3932.79,7584.73,3100.85,10003.96,3863.23,2645.92,4816.5,19.95,31131.49,96088.18,64956.69
3957,2025,Nashik,Sugarcane,Annual,Red,Rainfed,6.42,640.2,23.5,69.3,7.74,46374.14,64818.29,26244.24,94299.09,52827.51,30427.81,199088.99,3.36,314991.08,669592.4,354601.32
3958,2019,Nashik,Maize,Kharif,Black,Rainfed,5.88,557.8,24.4,50.7,6.15,14499.21,29731.22,9689.72,34614.65,12752.89,10025.79,17445.45,17.05,111313.48,297465.06,186151.58
3959,2020,Pune,Sugarcane,Annual,Alluvial,Borewell,1.04,763.7,27.1,63.3,7.07,6195.33,8501.12,3892.79,11768.07,7171.87,3856.9,40402.01,3.09,41386.09,124707.4,83321.3
3960,2022,Nashik,Wheat,Rabi,Black,Borewell,4.12,663.2,20.8,75.7,5.83,12251.58,24550.17,10639.87,30719.36,12253.97,8747.31,9999.37,23.68,99162.26,236825.53,137663.27
3961,2025,Pune,Cotton,Kharif,Red,Drip,6.31,527.9,22.5,72.9,7.63,32920.44,46676.82,32934.61,68387.01,34910.71,20499.0,4104.38,81.12,236328.58,332938.01,96609.43
3962,2023,Nashik,Onion,Rabi,Alluvial,Canal,3.52,630.2,26.1,57.5,7.28,21125.83,25578.92,14279.4,34581.77,19883.74,10022.71,24248.17,24.52,125472.36,594490.76,469018.39
3963,2024,Solapur,Maize,Kharif,Black,Borewell,11.72,535.3,29.7,47.9,6.82,34146.52,76098.12,27041.47,91521.02,35827.98,29452.97,30942.73,26.41,294088.09,817072.95,522984.85
3964,2020,Ahmednagar,Rice,Kharif,Red,Borewell,9.93,346.9,26.3,55.1,7.23,32356.0,66595.76,34610.95,81071.32,35393.75,24785.64,24791.04,28.7,274813.42,711475.29,436661.87
3965,2020,Kolhapur,Tomato,Rabi,Red,Borewell,7.77,1302.8,26.1,73.1,7.04,33331.47,55256.28,27315.12,71574.63,39662.03,23893.41,62600.21,18.65,251032.94,1167254.26,916221.32
3966,2019,Ahmednagar,Maize,Kharif,Alluvial,Canal,2.29,687.1,22.0,69.5,7.52,6041.05,11734.91,4478.18,14120.61,6601.52,4060.44,7657.48,18.95,47036.71,145098.08,98061.37
3967,2019,Ahmednagar,Maize,Kharif,Loamy,Drip,10.0,633.2,25.4,68.4,6.62,24296.42,46856.79,20578.76,57182.58,24959.25,17564.26,30123.86,20.32,191438.06,612088.41,420650.35
3968,2024,Solapur,Tomato,Rabi,Alluvial,Borewell,5.55,656.0,26.3,58.3,7.33,27588.48,44897.07,24642.55,66291.29,35134.14,18429.07,61477.32,23.81,216982.6,1463746.54,1246763.94
3969,2024,Satara,Soybean,Kharif,Black,Drip,8.01,715.9,26.8,47.9,6.86,29148.46,34487.04,17583.64,41219.97,17977.17,12755.74,7796.98,52.13,153172.02,406453.31,253281.29
3970,2021,Kolhapur,Soybean,Kharif,Alluvial,Borewell,9.8,1491.3,25.8,49.5,7.3,30119.46,39492.05,18341.33,48999.72,17474.54,17094.85,12748.85,48.19,171521.95,614325.87,442803.92
3971,2023,Kolhapur,Wheat,Rabi,Loamy,Canal,8.67,1666.6,24.6,60.8,7.12,26059.1,51505.84,23638.88,68905.48,28217.73,16905.66,24876.83,24.97,215232.7,621088.72,405856.02
3972,2022,Kolhapur,Wheat,Rabi,Black,Drip,1.34,1192.4,28.4,62.9,7.5,3977.75,8134.29,3381.84,10070.52,3244.29,2807.05,2871.66,24.93,31615.72,71597.96,39982.24
3973,2023,Solapur,Wheat,Rabi,Loamy,Canal,1.15,564.8,24.6,61.6,6.98,3728.59,7083.93,2954.28,8864.2,3115.8,2521.9,2931.24,25.5,28268.71,74749.67,46480.96
3974,2020,Solapur,Rice,Kharif,Loamy,Borewell,10.77,564.0,28.2,57.0,6.72,33168.2,72748.06,33108.58,79293.44,45121.4,23558.17,34101.11,32.1,286997.86,1094497.44,807499.58
3975,2022,Ahmednagar,Cotton,Kharif,Loamy,Drip,8.69,667.6,26.9,65.4,7.15,46021.39,56821.25,31984.09,85314.8,42865.15,28337.03,6755.56,75.76,291343.72,511816.69,220472.97
3976,2022,Solapur,Maize,Kharif,Red,Canal,2.18,360.2,30.5,50.0,7.83,5635.9,12027.18,4535.91,14127.25,6242.46,4237.17,5156.46,19.43,46805.87,100207.5,53401.63
3977,2022,Aurangabad,Maize,Kharif,Loamy,Canal,8.76,778.6,30.1,80.2,6.16,24989.62,50090.09,17869.68,46929.67,28634.03,19401.82,27474.51,24.11,187914.92,662324.4,474409.48
3978,2021,Ahmednagar,Maize,Kharif,Red,Rainfed,0.93,757.8,24.8,55.2,6.73,2576.88,5915.61,2066.33,6544.86,2896.14,1785.95,2525.61,20.34,21785.78,51366.19,29580.41
3979,2022,Nashik,Tomato,Rabi,Alluvial,Rainfed,10.27,579.1,23.5,47.5,7.44,52253.56,82673.14,40633.71,104104.91,55703.13,32937.28,80853.1,28.75,368305.72,2324335.19,1956029.47
3980,2019,Ahmednagar,Maize,Kharif,Alluvial,Drip,3.2,599.8,25.7,60.7,6.88,8797.61,16450.79,5891.57,19469.74,7687.92,5022.89,10830.71,23.66,63320.53,256211.46,192890.93
3981,2019,Kolhapur,Maize,Kharif,Black,Canal,10.21,1265.2,28.0,55.4,6.5,26551.23,52231.58,19194.36,64265.97,25760.08,16517.34,26448.35,17.23,204520.55,455581.45,251060.9
3982,2019,Satara,Tomato,Rabi,Red,Canal,11.9,1118.7,21.9,53.0,5.83,50354.28,75454.8,39992.6,111929.19,55628.61,28366.58,121339.37,24.6,361726.07,2985431.1,2623705.03
3983,2020,Sangli,Onion,Rabi,Loamy,Drip,6.38,555.8,26.4,59.0,7.39,35221.09,34309.08,22005.05,47173.59,32962.19,19367.6,47858.02,22.69,191038.59,1086041.1,895002.5
3984,2024,Ahmednagar,Sugarcane,Annual,Loamy,Drip,5.27,735.9,27.0,60.3,7.69,41682.34,65041.11,22460.34,77063.32,43675.88,25133.25,217367.48,3.63,275056.24,789455.95,514399.71
3985,2019,Ahmednagar,Cotton,Kharif,Loamy,Borewell,9.03,564.7,29.3,76.6,7.02,34430.65,46910.91,35748.79,79495.51,41424.74,24164.47,5961.88,49.07,262175.07,292550.07,30375.0
3986,2024,Solapur,Rice,Kharif,Alluvial,Rainfed,1.91,719.0,25.8,69.8,7.15,6786.81,14124.63,6751.22,18348.41,9126.36,4778.9,4536.53,30.83,59916.33,139877.71,79961.38
3987,2020,Nashik,Onion,Rabi,Red,Rainfed,6.39,735.8,23.4,54.8,6.04,33898.51,42702.43,22575.72,55570.35,31470.25,16497.53,41298.1,17.95,202714.8,741390.69,538675.9
3988,2019,Pune,Soybean,Kharif,Alluvial,Drip,4.75,654.7,22.8,69.4,7.02,13851.92,17097.85,8067.2,21781.56,8506.06,7710.63,5959.16,42.31,77015.21,252124.71,175109.5
3989,2025,Nashik,Maize,Kharif,Black,Drip,1.8,721.1,21.8,67.2,6.33,5666.4,11787.48,3849.63,12166.74,5469.96,3948.76,5818.71,27.67,42888.96,160986.52,118097.55
3990,2025,Nashik,Maize,Kharif,Red,Rainfed,2.38,820.4,21.5,66.2,6.21,7659.54,15801.0,5672.97,19281.04,8288.49,4527.46,5866.72,23.91,61230.51,140267.97,79037.45
3991,2023,Kolhapur,Onion,Rabi,Black,Canal,7.3,1442.6,23.0,65.0,6.67,41440.02,57660.66,31141.45,82697.71,40044.88,23724.0,56425.63,21.37,276708.71,1205596.81,928888.1
3992,2023,Sangli,Maize,Kharif,Loamy,Borewell,3.16,553.7,26.2,52.0,6.44,7884.9,17549.46,7507.64,24787.26,9612.15,6356.05,9220.11,23.39,73697.46,215643.27,141945.81
3993,2019,Kolhapur,Tomato,Rabi,Black,Rainfed,5.47,1423.7,29.6,60.6,5.95,23076.04,37569.7,19582.49,45672.67,22552.33,15545.91,46315.8,30.2,163999.14,1398739.46,1234740.31
3994,2023,Kolhapur,Onion,Rabi,Black,Borewell,3.84,1226.2,24.2,56.9,6.92,23324.76,27252.99,13467.14,38574.61,20562.14,11595.53,26920.31,29.33,134777.17,789618.08,654840.91
3995,2025,Kolhapur,Cotton,Kharif,Red,Rainfed,11.81,1492.4,22.6,66.7,7.43,66268.42,81602.36,54214.63,130807.09,54693.87,38263.01,7252.99,88.73,425849.37,643545.93,217696.57
3996,2020,Sangli,Wheat,Rabi,Loamy,Borewell,7.72,757.7,26.1,65.7,5.92,22837.82,40662.27,19147.37,49684.28,20890.14,14023.39,18862.69,22.41,167245.27,422791.49,255546.21
3997,2025,Satara,Sugarcane,Annual,Alluvial,Canal,9.67,844.3,27.2,60.8,7.09,74335.65,102910.82,37479.74,146411.1,74149.59,42723.11,325561.14,3.95,478010.01,1285891.77,807881.76
3998,2021,Sangli,Tomato,Rabi,Loamy,Canal,6.03,543.6,26.0,65.2,5.83,28356.63,48868.56,19944.87,58599.61,33637.94,18364.65,51831.92,22.3,207772.25,1155819.79,948047.54
3999,2024,Sangli,Rice,Kharif,Red,Drip,6.41,579.6,27.9,56.7,6.98,24459.42,49506.99,20535.06,43101.85,33718.32,14870.69,15449.55,39.11,186192.32,604254.31,418061.99
4000,2019,Ahmednagar,Cotton,Kharif,Red,Borewell,8.21,653.9,23.6,57.9,8.2,33137.53,42756.65,26966.61,65485.58,35096.75,21695.85,5650.03,69.52,225138.96,392812.46,167673.5
4001,2019,Ahmednagar,Maize,Kharif,Red,Drip,0.95,883.5,24.6,61.4,6.7,2314.44,4365.87,1407.29,5576.89,2857.44,1624.39,3310.79,20.0,18146.32,66212.0,48065.68
4002,2024,Kolhapur,Wheat,Rabi,Black,Rainfed,1.16,1574.9,24.9,65.2,6.31,3863.42,7489.98,3290.22,7972.36,3910.4,2609.42,2686.24,22.49,29135.81,60420.87,31285.06
4003,2023,Ahmednagar,Cotton,Kharif,Alluvial,Drip,4.71,747.2,25.2,63.1,6.35,23237.85,33485.5,22626.78,56252.8,27574.25,15206.14,3937.91,77.04,178383.33,303362.43,124979.1
4004,2024,Kolhapur,Rice,Kharif,Loamy,Rainfed,11.8,1604.7,24.8,65.3,6.74,42816.44,84700.81,40095.13,106514.16,54262.42,27369.46,32174.01,33.17,355758.42,1067141.95,711383.53
4005,2025,Aurangabad,Rice,Kharif,Loamy,Drip,5.92,684.0,24.2,68.7,6.47,22005.09,46341.67,21611.5,58783.27,26727.68,15532.68,15543.85,34.27,191001.9,532694.5,341692.61
4006,2023,Kolhapur,Tomato,Rabi,Black,Drip,10.72,1361.9,27.3,76.2,7.13,57679.47,89705.57,46761.35,137882.6,55362.86,34922.78,102279.74,23.83,422314.63,2437102.68,2014788.05
4007,2024,Nashik,Soybean,Kharif,Black,Rainfed,7.19,903.2,23.6,75.8,6.88,25246.7,28737.17,16333.1,33668.47,15577.32,10563.29,8714.14,46.94,130126.05,409015.6,278889.55
4008,2022,Sangli,Soybean,Kharif,Loamy,Rainfed,11.44,300.0,23.8,57.7,7.47,34857.38,46119.86,24023.97,53079.99,20155.81,20848.61,10719.22,52.67,199085.62,564625.07,365539.45
4009,2019,Pune,Maize,Kharif,Black,Canal,9.35,489.9,24.2,63.9,7.61,20118.36,47481.3,16333.78,55771.53,22891.63,17066.06,24624.41,22.32,179662.66,549498.34,369835.68
4010,2023,Ahmednagar,Soybean,Kharif,Alluvial,Drip,9.0,477.2,23.5,49.9,6.95,26879.33,36486.97,18499.32,46078.65,19801.85,14461.99,10712.16,47.1,162208.11,504494.19,342286.08
4011,2025,Satara,Tomato,Rabi,Black,Rainfed,6.74,984.8,23.3,52.9,6.27,33733.98,54223.19,30970.11,79183.23,37075.25,23893.29,66023.48,26.42,259079.04,1744058.38,1484979.33
4012,2021,Pune,Onion,Rabi,Red,Canal,7.08,753.7,23.8,65.8,7.01,40495.65,50040.6,21902.03,64888.65,33146.43,21307.02,49999.78,19.36,231780.39,967862.19,736081.8
4013,2023,Satara,Soybean,Kharif,Black,Canal,8.76,947.0,27.1,65.4,6.72,28461.15,39763.39,18360.34,51408.49,17606.43,12330.51,9683.4,49.51,167930.32,479415.16,311484.83
4014,2025,Sangli,Maize,Kharif,Red,Rainfed,0.89,611.1,24.4,72.0,6.5,2615.33,6333.98,2359.35,6813.46,2650.97,2035.87,2347.26,26.98,22808.95,63328.07,40519.11
4015,2022,Aurangabad,Wheat,Rabi,Loamy,Drip,5.54,789.1,26.1,48.2,6.49,14663.46,35785.41,14467.66,38550.22,14384.65,10903.23,14841.42,24.37,128754.62,361620.39,232865.77
4016,2020,Sangli,Sugarcane,Annual,Red,Drip,6.09,743.3,27.4,54.7,5.67,35682.72,54954.97,20751.47,80108.58,43790.68,23393.52,208768.6,3.65,258681.94,761536.8,502854.86
4017,2024,Sangli,Soybean,Kharif,Red,Drip,8.25,672.4,27.5,49.6,7.2,26921.86,33781.95,18531.02,38601.81,16631.72,15353.42,9576.22,47.37,149821.77,453635.65,303813.88
4018,2024,Sangli,Sugarcane,Annual,Black,Canal,9.93,720.2,31.4,58.7,6.66,69570.53,102337.89,40369.22,151709.21,82970.91,46857.79,324147.69,4.11,493815.55,1330640.69,836825.14
4019,2020,Sangli,Rice,Kharif,Loamy,Borewell,0.63,587.4,27.3,73.1,6.39,2012.92,4028.82,2051.7,5214.01,2672.91,1557.9,1731.8,27.81,17538.27,48154.14,30615.88
4020,2022,Satara,Rice,Kharif,Alluvial,Rainfed,11.29,836.7,24.3,62.9,6.7,42441.79,81662.98,34403.08,98650.53,55831.21,28393.01,27121.61,38.38,341382.59,1040893.36,699510.77
4021,2020,Nashik,Wheat,Rabi,Red,Drip,4.19,720.9,20.7,75.3,5.2,10338.5,24471.82,10067.83,31818.53,10944.23,8104.7,10738.47,25.47,95745.6,273475.79,177730.19
4022,2024,Satara,Soybean,Kharif,Red,Rainfed,6.9,1102.3,23.5,52.2,6.21,25769.73,28104.54,16278.65,34276.49,15133.24,11956.15,8331.28,61.88,131518.8,515545.24,384026.44
4023,2020,Solapur,Soybean,Kharif,Loamy,Rainfed,0.95,595.6,26.8,63.7,6.15,2771.37,3151.96,1803.78,3799.36,1634.93,1549.06,923.03,48.9,14710.46,45139.35,30428.89
4024,2024,Solapur,Sugarcane,Annual,Black,Borewell,9.2,549.0,29.5,70.3,6.79,71607.72,98528.88,37481.91,136095.07,75172.25,40398.46,324567.26,3.95,459284.29,1283650.98,824366.69
4025,2022,Aurangabad,Sugarcane,Annual,Black,Rainfed,4.41,635.8,25.6,51.7,6.78,33019.86,39016.91,15761.26,64911.05,32068.23,14649.63,167881.49,2.97,199426.94,499082.93,299655.99
4026,2025,Solapur,Tomato,Rabi,Red,Rainfed,7.74,475.6,27.4,61.7,5.74,38640.59,58556.68,34089.36,102306.76,43739.1,27770.26,53856.11,28.06,305102.75,1511089.54,1205986.79
4027,2020,Kolhapur,Rice,Kharif,Black,Drip,11.41,1433.2,25.5,84.2,5.56,38226.41,75543.59,29041.19,103223.78,48350.28,26795.29,35862.07,24.94,321180.54,894361.8,573181.26
4028,2022,Aurangabad,Sugarcane,Annual,Black,Borewell,6.6,795.5,26.7,64.5,7.63,48662.1,73452.93,23761.45,75408.94,45338.36,26834.0,264354.64,2.85,293457.79,753894.13,460436.34
4029,2023,Solapur,Rice,Kharif,Loamy,Drip,2.71,531.8,26.4,54.8,6.95,8619.21,19405.15,8837.66,22518.23,13276.1,7693.23,8858.1,33.78,80349.58,299216.08,218866.5
4030,2024,Solapur,Cotton,Kharif,Loamy,Drip,9.42,653.3,26.2,62.0,5.23,48976.49,71273.71,46352.07,101010.29,51854.76,29649.37,7038.59,59.72,349116.7,420333.2,71216.5
4031,2024,Ahmednagar,Wheat,Rabi,Loamy,Borewell,8.4,489.4,25.4,57.2,6.59,27297.01,53636.5,21527.89,57356.47,28490.75,21279.15,21960.49,29.49,209587.75,647668.05,438080.29
4032,2023,Sangli,Onion,Rabi,Loamy,Drip,6.06,628.8,28.6,65.5,6.41,36159.25,44180.32,23638.28,67723.31,28370.07,18263.52,53162.03,24.84,218334.74,1320304.76,1101970.03
4033,2020,Nashik,Onion,Rabi,Alluvial,Borewell,7.47,721.4,24.4,58.7,8.14,40332.94,51416.13,20571.39,66977.59,34336.61,18646.48,59879.45,19.72,232281.13,1180871.88,948590.74
4034,2023,Kolhapur,Soybean,Kharif,Red,Canal,5.27,1386.4,25.4,50.7,6.17,16890.89,22853.77,11111.11,25725.08,9692.96,9429.94,5537.13,50.32,95703.74,278646.98,182943.24
4035,2023,Satara,Onion,Rabi,Alluvial,Borewell,7.5,874.1,28.2,59.5,6.54,45173.6,57656.38,24730.48,65620.0,35734.52,22143.68,60355.91,22.94,251058.65,1384715.23,1133656.58
4036,2024,Aurangabad,Wheat,Rabi,Alluvial,Drip,2.9,723.1,24.6,65.6,6.87,9005.97,18043.43,7280.17,23727.91,7949.46,5994.93,8011.95,31.3,72001.87,250778.47,178776.6
4037,2021,Aurangabad,Wheat,Rabi,Loamy,Drip,7.65,674.2,25.2,60.6,7.17,24862.52,40635.13,20150.21,53607.68,18869.41,17618.85,22323.73,33.55,175743.81,748984.75,573240.94
4038,2023,Sangli,Tomato,Rabi,Alluvial,Rainfed,9.61,731.3,23.5,60.0,5.3,44818.94,71726.91,34505.7,111557.79,53603.58,27719.49,96543.68,27.56,343932.41,2660890.81,2316958.4
4039,2022,Sangli,Sugarcane,Annual,Black,Rainfed,4.17,792.1,26.0,79.8,6.3,30814.99,38363.25,12990.85,52891.33,27861.49,17657.23,161073.27,3.04,180579.14,490026.71,309447.57
4040,2024,Kolhapur,Sugarcane,Annual,Loamy,Canal,1.22,1501.7,22.5,68.9,7.32,8929.26,13620.06,4993.73,19648.75,8873.77,5121.8,45536.69,3.26,61187.38,148655.91,87468.54
4041,2022,Kolhapur,Onion,Rabi,Alluvial,Rainfed,11.14,1571.0,26.0,51.2,6.77,62124.22,77275.05,38759.1,110240.74,55384.31,30046.82,87542.27,17.45,373830.23,1527770.66,1153940.43
4042,2019,Kolhapur,Soybean,Kharif,Loamy,Borewell,5.82,1560.1,26.8,73.2,7.08,16043.32,18602.24,10010.88,22149.41,11845.98,8009.22,7354.75,42.13,86661.06,309875.65,223214.59
4043,2025,Kolhapur,Soybean,Kharif,Loamy,Canal,5.51,1396.6,27.9,66.7,6.69,18774.57,24347.4,10579.92,31961.42,13581.23,11639.89,6347.83,49.61,110884.43,314912.9,204028.47
4044,2024,Sangli,Soybean,Kharif,Black,Borewell,8.35,535.7,30.1,55.8,6.18,27545.97,36814.03,19651.08,40767.12,17059.45,14594.12,10518.64,46.24,156431.76,486339.08,329907.32
4045,2021,Pune,Cotton,Kharif,Alluvial,Canal,9.92,538.7,25.1,62.2,6.47,47497.87,52654.9,40154.16,89873.63,44422.58,31820.46,7200.95,69.81,306423.61,502665.42,196241.81
4046,2024,Ahmednagar,Wheat,Rabi,Loamy,Rainfed,5.21,602.3,27.2,64.7,7.05,17741.72,33909.8,13743.95,42514.44,14440.95,11218.14,11262.94,29.19,133569.01,328751.13,195182.13
4047,2019,Ahmednagar,Onion,Rabi,Black,Drip,9.02,808.8,23.2,57.9,6.68,46650.63,57373.29,26756.87,64668.41,41518.04,25834.02,87841.52,22.21,262801.26,1951047.99,1688246.73
4048,2022,Ahmednagar,Tomato,Rabi,Black,Borewell,8.72,614.5,25.4,49.1,6.37,40448.38,71409.83,39283.28,98616.06,45313.33,24196.65,87140.05,26.31,319267.54,2292303.67,1973036.13
4049,2023,Kolhapur,Tomato,Rabi,Black,Rainfed,1.21,1409.5,24.1,64.3,6.91,5722.76,10325.33,5277.37,13862.26,5650.36,3788.9,10179.73,27.94,44626.98,284415.16,239788.19
4050,2023,Kolhapur,Maize,Kharif,Alluvial,Canal,10.75,1555.0,22.8,64.4,6.17,28510.78,65238.59,22398.0,80691.36,34140.06,21977.96,37871.24,28.3,252956.75,1071698.62,818741.87
4051,2019,Satara,Rice,Kharif,Red,Rainfed,9.52,1036.7,21.6,55.5,7.6,27661.21,57843.89,25137.73,70426.44,33140.22,19991.96,22985.57,29.9,234201.45,687325.43,453123.98
